1 117 20
3 55 20
3 74 20
3 77 40
3 89 20
3 97 100
3 333 220
3 372 40
3 378 20
3 401 20
3 425 20
3 426 80
3 428 120
3 429 60
3 432 20
3 440 40
3 441 120
3 447 1040
3 461 20
3 487 40
3 491 20
3 498 600
3 544 20
3 574 60
3 603 80
3 642 20
3 649 80
3 656 40
3 691 200
3 694 440
3 706 40
3 720 20
3 751 440
3 753 180
3 859 1180
3 882 20
3 884 20
3 908 440
3 977 20
3 985 60
14 18 1260
14 27 200
14 34 240
14 77 20
14 99 360
14 147 40
14 160 180
14 173 20
14 245 20
14 259 280
14 272 20
14 275 20
14 295 240
14 429 20
14 432 80
14 441 500
14 460 40
14 465 40
14 468 40
14 486 40
14 488 20
14 489 20
14 520 400
14 527 60
14 544 960
14 580 20
14 626 20
14 628 60
14 653 380
14 656 20
14 753 120
14 778 80
14 880 120
14 882 40
14 909 60
14 970 20
14 998 1460
15 3 20
15 20 40
15 34 20
15 54 40
15 74 20
15 77 20
15 79 20
15 99 120
15 158 20
15 160 340
15 162 580
15 164 20
15 178 4500
15 181 40
15 193 80
15 197 20
15 220 20
15 242 40
15 250 160
15 259 620
15 261 1060
15 295 860
15 343 20
15 353 460
15 372 680
15 378 140
15 425 60
15 429 40
15 460 200
15 464 360
15 491 480
15 498 440
15 502 120
15 531 160
15 677 40
15 694 40
15 751 60
15 778 40
15 859 20
15 884 80
15 886 20
15 909 640
18 39 360
18 71 260
18 99 400
18 183 60
18 210 60
18 232 140
18 272 40
18 343 80
18 346 20
18 366 20
18 378 20
18 429 360
18 432 20
18 440 60
18 441 40
18 465 100
18 486 20
18 488 480
18 520 40
18 527 380
18 531 60
18 621 480
18 649 80
18 650 13100
18 656 20
18 691 20
18 725 20
18 744 100
18 753 300
18 763 20
18 793 20
18 797 3000
18 836 20
18 845 840
18 882 20
18 889 20
18 894 20
18 959 20
18 998 60
20 3 40
20 55 260
20 72 140
20 74 280
20 77 220
20 97 180
20 215 280
20 220 780
20 242 40
20 250 420
20 269 20
20 295 220
20 378 180
20 387 40
20 401 20
20 426 200
20 429 80
20 432 40
20 435 160
20 440 100
20 441 40
20 491 40
20 504 960
20 527 1120
20 634 220
20 642 80
20 649 40
20 650 20
20 653 20
20 656 1040
20 720 80
20 741 660
20 753 40
20 884 20
20 886 1660
20 977 40
20 985 400
27 34 160
27 62 20
27 77 20
27 99 660
27 295 620
27 346 420
27 387 60
27 401 40
27 435 20
27 447 20
27 487 20
27 488 80
27 544 80
27 603 20
27 628 240
27 653 160
27 725 80
27 763 40
27 779 20
27 880 40
27 954 20
34 54 20
34 79 20
34 99 80
34 372 60
34 460 20
34 464 80
34 478 20
34 489 320
34 527 100
34 544 20
34 574 20
34 615 1700
34 628 60
34 642 20
34 653 80
34 677 80
34 694 800
34 763 60
34 880 80
34 884 2300
34 909 100
34 959 1520
34 970 40
38 39 200
38 99 20
38 435 4740
38 468 160
38 477 120
38 603 20
38 634 20
38 884 40
38 921 20
38 939 100
39 43 20
39 59 100
39 71 1420
39 72 300
39 80 40
39 99 300
39 407 18920
39 420 100
39 428 40
39 429 120
39 465 100
39 466 120
39 468 4260
39 520 20
39 525 80
39 527 40
39 531 120
39 649 20
39 674 20
39 702 20
39 706 60
39 753 180
39 784 60
39 790 20
39 809 20
39 866 20
39 871 6120
39 882 20
39 884 20
39 889 140
39 894 60
39 923 20
39 939 1020
39 954 280
39 959 180
43 63 60
43 445 20
43 461 20
43 468 40
43 488 20
43 525 60
43 544 20
43 574 20
43 626 60
43 706 40
43 753 220
43 809 320
43 866 1880
43 939 120
43 985 760
47 63 20
47 478 220
